"Product Name","Sku","Code","Price","Detail URL","Image URL"
"Fender American Pro Precision Bass w/Case - Antique Olive MN","930016024820","0193612776","$2,279.00","https://www.bettermusic.com.au/fender-0193612776","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/0/1/0193612776_gtr_frt_001_rr.png"
"Squier Affinity PJ Bass - Black","930016026712","0370500506","$339.00","https://www.bettermusic.com.au/squier-affinity-pj-bass-olympic-black","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/0/3/0370500506_gtr_frt_001_rr.png"
"Godin Shifter 4 Bass - Trans Cream MN","930013008868","G08030","$1,699.00","https://www.bettermusic.com.au/godin-shifter-4-trans-cream","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/0/3/034253.jpg"
"Orange ""O Bass"" 4-String Bass - Sunburst","930006020487","8900065","$559.00","https://www.bettermusic.com.au/orange-obass-sunburst","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/o/r/orange-o-bass-sunburst-1-1030x1030.jpg"
"Orange ""O Bass"" 4-String Bass - Black","930006020488","8900066","$559.00","https://www.bettermusic.com.au/orange-obass-black","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/o/r/orange-o-bass-black-1-1030x1030.jpg"
"Orange ""O Bass"" 4-String Bass - Orange","930006020489","8900067","$559.00","https://www.bettermusic.com.au/orange-obass-orange","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/o/r/orange-o-bass-ora.jpg"
"Reverend Dub King Bass - Cream","939315000171","DKCR","$1,529.00","https://www.bettermusic.com.au/reverend-dub-king-bass-cream","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/5/8/58a70f055957a28b24fe4578_dk_crm_main.png"
"Reverend Decision Bass - Powder Yellow","939315000166","DSNPY","$1,394.00","https://www.bettermusic.com.au/reverend-decision-yellow","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/5/b/5ba8f963018d5969ddd21579_dsn_pyel_main_r-p-1080.png"
"Reverend Thundergun Bass - Gunmetal","939315000163","TGGMGR","$1,529.00","https://www.bettermusic.com.au/reverend-thundergun-gunmetal","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/5/8/587a53752841d04a704b86cb_tgun_gmtl_main.png"
"Fender American Performer PJ Bass - Arctic White RW","930016027467","0198600380","$1,749.00","https://www.bettermusic.com.au/fender-am-perf-pj-bass-aw-rw","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/0/1/0198600380_gtr_frt_001_rr.png"
"Fender American Performer PJ Bass - Penny MN","930016027469","0198602384","$1,749.00","https://www.bettermusic.com.au/fender-am-perf-pj-bass-penny-mn","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/0/1/0198602384_gtr_frt_001_rr.png"
"Fender American Performer PJ Bass - Lake Placid Blue MN","930016027468","0198602302","$1,749.00","https://www.bettermusic.com.au/fender-am-perf-pj-bass-lpb-mn","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/0/1/0198602302_gtr_frt_001_rr.png"
"Fender American Performer PJ Bass - 3-Colour Sunburst RW","930016027466","0198600300","$1,749.00","https://www.bettermusic.com.au/fender-am-perf-pj-bass-3ts-rw","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/0/1/0198600300_gtr_frt_001_rr.png"
"Fender American Performer Jazz Bass w/Bag - 3-Color Sunburst RW","930016027470","0198610300","$1,749.00","https://www.bettermusic.com.au/fender-0198610300","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/0/1/0198610300_gtr_frt_001_rr.png"
"Squier Affinity PJ Bass - Olympic White","930016026711","0370500505","$339.00","https://www.bettermusic.com.au/squier-affinity-pj-bass-olympic-white-33551","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/0/3/0370500505_gtr_frt_001_rr_1.png"
"Chapman MLB1FF Dave Hollingworth Signature Fan Fret Bass - Quicksand","939324000036","MLB1FF-DH-QSD","$2,449.00","https://www.bettermusic.com.au/chapman-mlb1ff-dh-qsd","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/m/l/mlb1ff-dh-qsd-02.jpg"
"Fender Deluxe Active Jazz Bass - Surf Pearl PF","930016025886","0143513349","$1,449.00","https://www.bettermusic.com.au/fender-0143513349","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/0/1/0143513349_gtr_frt_001_rr.png"
"Fender American Pro Precision Bass w/Case - 3-Colour Sunburst RW","930016024813","0193610700","$2,279.00","https://www.bettermusic.com.au/fender-0193610700","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/0/1/0193610700_gtr_frt_001_rr.png"
"Fender American Pro Precision Bass w/Case - Olympic White MN","930016024818","0193612705","$2,279.00","https://www.bettermusic.com.au/fender-0193612705","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/0/1/0193612705.png"
"Fender American Pro Precision Bass w/Case - Olympic White RW","930016024814","0193610705","$2,279.00","https://www.bettermusic.com.au/fender-0193610705","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/0/1/0193610705_gtr_frt_001_rr.png"
"Fender American Pro Jazz Bass w/Case - 3-Color Sunburst MN","930016024825","0193902700","$2,349.00","https://www.bettermusic.com.au/fender-0193902700","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/0/1/0193902700_gtr_frt_001_rr.png"
"Fender American Pro Jazz Bass w/Case - Black RW","930016024823","0193900706","$2,349.00","https://www.bettermusic.com.au/fender-0193900706","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/0/1/0193900706_gtr_frt_001_rr.png"
"Fender American Pro Jazz Bass w/Case - Olympic White MN","930016024826","0193902705","$2,349.00","https://www.bettermusic.com.au/fender-0193902705","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/0/1/0193902705_gtr_frt_001_rr.png"
"Fender American Original '70s Jazz Bass w/Case - 3-Colour Sunburst MN","930016026230","0190142800","$2,889.00","https://www.bettermusic.com.au/fender-0190142800","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/0/1/0190142800_gtr_frt_001_rr.png"
"Fender American Original '60s Jazz Bass w/Case - Olympic White RW","930016026228","0190130805","$2,729.00","https://www.bettermusic.com.au/fender-0190130805","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/0/1/0190130805_gtr_frt_001_rr.png"
"Fender American Original '60s Jazz Bass w/Case - 3-Colour Sunburst RW","930016026227","0190130800","$2,729.00","https://www.bettermusic.com.au/fender-0190130800","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/0/1/0190130800_gtr_frt_001_rr.png"
"Fender American Original '60s Precision Bass w/Case - Olympic White RW","930016026226","0190120805","$2,649.00","https://www.bettermusic.com.au/fender-0190120805","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/0/1/0190120805_gtr_frt_001_rr.png"
"Fender American Original '60s Precision Bass w/Case - 3-Colour Sunburst RW","930016026224","0190120800","$2,649.00","https://www.bettermusic.com.au/fender-0190120800","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/0/1/0190120800_gtr_frt_001_rr.png"
"Fender American Original '50s Precision Bass w/Case - White Blonde MN","930016026222","0190102801","$2,729.00","https://www.bettermusic.com.au/fender-0190102801","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/0/1/0190102801_gtr_frt_001_rr.png"
"Fender Aerodyne Jazz Bass - Black","930016015825","0254505506","$1,439.00","https://www.bettermusic.com.au/fender-0254505506","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/0/2/0254505506_gtr_frt_001_rr.png"
"Fender American Performer Jazz Bass w/Bag - Surf Green MN","930016027472","0198612357","$1,749.00","https://www.bettermusic.com.au/fender-0198612357","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/0/1/0198612357_gtr_frt_001_rr.png"
"Fender American Performer Jazz Bass w/Bag - Arctic White RW","930016027471","0198610380","$1,749.00","https://www.bettermusic.com.au/fender-0198610380","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/0/1/0198610380_gtr_frt_001_rr.png"
"Fender Player Precision Bass - Tidepool MN","930016027037","0149802513","$949.00","https://www.bettermusic.com.au/fender-0149802513","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/0/1/0149802513_gtr_frt_001_rr.png"
"Squier Classic Vibe '60s Precision Bass - 3-Colour Sunburst","930016027578","0374510500","$579.00","https://www.bettermusic.com.au/squier-classic-vibe-pbass-3ts","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/0/3/0374510500_gtr_frt_001_rr.png"
"Squier Classic Vibe '60s Precision Bass - Olympic White","930016027579","0374510505","$579.00","https://www.bettermusic.com.au/squier-classic-vibe-pbass-olw","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/0/3/0374510505_gtr_frt_001_rr.png"
"Squier Classic Vibe '60s Jazz Bass - 3-Colour Sunburst","930016027575","0374530500","$579.00","https://www.bettermusic.com.au/squier-classicvibe-60s-jb-3ts","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/0/3/0374530500_gtr_frt_001_rr.png"
"Squier Classic Vibe '60s Jazz Bass - Black","930016027576","0374530506","$579.00","https://www.bettermusic.com.au/squier-classicvibe-60s-jb-blk","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/0/3/0374530506_gtr_frt_001_rr.png"
"Squier Classic Vibe '60s Jazz Bass - Daphne Blue","930016027577","0374530504","$579.00","https://www.bettermusic.com.au/squier-classicvibe-60s-jb-db","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/0/3/0374530504_gtr_frt_001_rr.png"
"Squier Classic Vibe '70s Jazz Bass - Black MN","930016027581","0374540506","$579.00","https://www.bettermusic.com.au/squier-cv-70s-jazz-bass-blk-mn","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/0/3/0374540506_gtr_frt_001_rr.png"
"Squier Classic Vibe '70s Jazz Bass - Natural MN","930016027582","0374540521","$579.00","https://www.bettermusic.com.au/squier-cv-70s-jazz-bass-nat-mn","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/0/3/0374540521_gtr_frt_001_rr.png"
"Paul Reed Smith (PRS) SE Kestrel Bass w/Bag - Tri Colour Burst","930014019041","38/SE-KEST-TCS","$1,229.00","https://www.bettermusic.com.au/prs-se-kestrel-tcb","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/f/4/f4lirdrl.jpeg"
"Paul Reed Smith (PRS) SE Kingfisher Bass w/Bag - Natural","930014019042","38/SE-KING-N","$1,229.00","https://www.bettermusic.com.au/prs-se-kingfisher-natural","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/7/g/7gsqgxc1.jpeg"
"Sandberg California II TM4 4-String Bass - Aged Black MN","939263000068","CANT1-000075","$3,395.00","https://www.bettermusic.com.au/sandberg-cali2-tm4-agedbk","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/d/s/dsc00491.jpg"
"Sandberg California Grand Dark 5-String Bass - Black","939263000070","CAGDG5B","$3,299.00","https://www.bettermusic.com.au/sandber-cali-grand-dark-blk","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/d/s/dsc00481.jpg"
"Fender Duff McKagan Deluxe Precision Bass w/Bag - Black RW","930016027587","0146510306","$1,749.00","https://www.bettermusic.com.au/fender-0146510306","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/0/1/0146510306_gtr_frt_001_rr.png"
"Fender Duff McKagan Deluxe Precision Bass w/Bag - White Pearl RW","930016027588","0146510334","$1,749.00","https://www.bettermusic.com.au/fender-0146510334","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/0/1/0146510334_gtr_frt_001_rr.png"
"Ibanez SR320 BK 4-String Bass - Black","930006014622","4600244","$299.00","https://www.bettermusic.com.au/ibanez-sr320bk","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/a/u/austral_4600244.jpg"
"G&L Tribute Series JB2 4-String Bass - Natural","939308000084","TI-JB2-120R40R00","$760.00","https://www.bettermusic.com.au/gandl-jb2-nat","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/t/i/ti_jb2_120r40r00-front-1200-390x1170.png"
"Squier Affinity Jazz Bass - Brown Sunburst","930016027095","0370760532","$329.00","https://www.bettermusic.com.au/squier-aff-jazz-bsb","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/0/3/0370760532_gtr_frt_001_rr.png"
"Fender American Performer Mustang Bass w/Bag - Surf Green RW","930016027476","0198620357","$1,749.00","https://www.bettermusic.com.au/fender-0198620357","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/0/1/0198620357_gtr_frt_001_rr.png"
"Fender American Performer Mustang Bass w/Bag - Aubergine RW","930016027475","0198620345","$1,749.00","https://www.bettermusic.com.au/fender-0198620345","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/0/1/0198620345_gtr_frt_001_rr.png"
"Fender American Performer Mustang Bass w/Bag - Arctic White RW","930016027477","0198620380","$1,749.00","https://www.bettermusic.com.au/fender-0198620380","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/0/1/0198620380_gtr_frt_001_rr.png"
"Fender American Performer Mustang Bass w/Bag - 3-Colour Sunburst RW","930016027474","0198620300","$1,749.00","https://www.bettermusic.com.au/fender-0198620300","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/0/1/0198620300_gtr_frt_001_rr.png"
"Fender Player Jazz Bass - Polar White PF","930016027056","0149903515","$949.00","https://www.bettermusic.com.au/fender-0149903515","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/0/1/0149903515_gtr_frt_001_rr.png"
"Fender Player Jazz Bass - Polar White MN","930016027052","0149902515","$949.00","https://www.bettermusic.com.au/fender-0149902515","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/0/1/0149902515_gtr_frt_001_rr.png"
"Chapman MLB1 Pro Series Bass - Walnut ","939324000026","MLB1P-WAL","$1,599.00","https://www.bettermusic.com.au/chapman-mlb1p-wal","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/m/l/mlb1p-wal-02.jpg"
"Ibanez 2019 AFB200 TKS Electric Bass Guitar","930006020521","6042794","$899.00","https://www.bettermusic.com.au/ibanez-2019-afb200-tks-electric-bass-guitar","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/i/b/ibanez-2019-afb200-tks-799830.jpg"
"Squier Affinity Jazz Bass - Black","930016027326","0370760506","$329.00","https://www.bettermusic.com.au/squier-aff-jazz-blk","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/0/3/0370760506_gtr_frt_001_rr.png"
"Epiphone Thunderbird Vintage PRO Bass - Alpine White","930057000667","8500209","$1,199.00","https://www.bettermusic.com.au/epiphone-thunderbird-vint-pro-aw","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/p/o/pop_tbirdvpro-aw.jpg"
"Epiphone Thunderbird Vintage PRO Bass - Ebony","930257000666","8500208","$1,199.00","https://www.bettermusic.com.au/epiphone-thunderbird-vint-pro-eb","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/p/o/pop_tbirdvpro-eb.jpg"
"Epiphone Thunderbird Vintage PRO Bass - Vintage Sunburst","930257000665","8500207","$1,199.00","https://www.bettermusic.com.au/epiphone-thunderbird-vint-pro-sb","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/p/o/pop_tbirdvpro-ts.jpg"
"Ibanez 2019 AGB260 SFG Electric Bass Guitar","930006020597","6042888","$899.00","https://www.bettermusic.com.au/ibanez-2019-agb260-sfg-electric-bass-guitar","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/a/g/agb260sfg1.jpg"
"Ibanez 2019 AGB200 NT Electric Bass Guitar","930006020596","6042887","$899.00","https://www.bettermusic.com.au/ibanez-2019-agb200-nt-electric-bass-guitar","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/p/_/p_region_agb200_nt_5b_01_en_1.png"
"Warwick Corvette Bubinga 4-String Bass - Natural Transparent Satin (Fretted) ","930101002550","WR-T1244B-90AA","$2,639.00","https://www.bettermusic.com.au/warwick-wr-t1244b-90aa","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/g/p/gps1244_90aa_bub_fr_corvette_01_1.jpg"
"Warwick Corvette Swamp Ash 4-String Bass - Almond Sunburst Transparent High Polish (Fretted)","930101002536","WR-T1244-68AA","$2,639.00","https://www.bettermusic.com.au/warwick-wr-t1244-68aa","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/g/p/gps1244_68aa_ash_fr_02.jpg"
"Warwick Corvette Swamp Ash 4-String Bass - Burgundy Red Transparent Satin (Fretted)","930101002504","WR-T1244-01AA","$2,499.00","https://www.bettermusic.com.au/warwick-wr-t1244-01aa","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/g/p/gps1244_01aa_ash_fr_corvette_01_1.jpg"
"Warwick Corvette $$ 4-String Bass - Solid Black High Polish (Fretted)","930101002690","WR-T1484-23PA","$3,099.00","https://www.bettermusic.com.au/warwick-wr-t1484-23pa","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/g/p/gps1484_23pa_ash_fr_01_15.jpg"
"Warwick Corvette $$ 4-String Bass - Burgundy Red Transparent Satin (Fretted)","930101002680","WR-T1484-01PA","$2,899.00","https://www.bettermusic.com.au/warwick-wr-t1484-01pa","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/_/_/__57_3.jpg"
"D'Angelico Excel Semi-Hollow Bass - Natural Tint","939308000042","DAEBASSNATGTPO","$2,399.00","https://www.bettermusic.com.au/dangelico-excel-bass-vn","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/d/a/daexbassnat_2.jpg"
"Squier Affinity Jazz Bass - Slick Silver","930016027097","0370760581","$329.00","https://www.bettermusic.com.au/squier-aff-jbass-ss","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/0/3/0310760581_gtr_frt_001_rr.jpg"
"Warwick Streamer CV 4-String Bass - Burgundy Red Transparent Satin (Fretted)","930101002417","WR-T1214-01PP","$3,209.00","https://www.bettermusic.com.au/warwick-wr-t1214-01pp","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/g/p/gps1214_01pp_ash_fr_streamer_cv_01.jpg"
"Warwick Streamer CV 4-String Bass - Nirvana Black Transparent Satin (Fretted)","930101002420","WR-T1214-03PP","$3,209.00","https://www.bettermusic.com.au/warwick-wr-t1214-03pp","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/g/p/gps1214_03pp_ash_fr_streamer_cv_01.jpg"
"Warwick Streamer LX 4-String Bass - Natural Transparent Satin (Fretted)","930101002429","WR-T1214-90AA","$2,949.00","https://www.bettermusic.com.au/warwick-wr-t1214-09aa","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/g/p/gps1214_90aa_chy_fr_streamer_lx_01.jpg"
"Warwick Streamer Stage 1 4-String Bass -Burgundy Red Transparent Satin (Fretted)","930101002637","WR-T1264-01AA","$4,225.00","https://www.bettermusic.com.au/warwick-wr-t1264-01aa","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/g/p/gps1264_01aa_chy_fr_streamer_stage_i_01.jpg"
"Warwick Star Bass 4-String Bass - Solid Black High Polish (Fretted)","930101002727","WR-T1904-23PP","$4,575.00","https://www.bettermusic.com.au/warwick-wr-t1904-23pp","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/g/p/gps190423ppmapfr_01.jpg"
"Yamaha TRBX604FM Electric Bass - Natural ","930042020505","TRBX604FMNT","$869.00","https://www.bettermusic.com.au/yamaha-trbx604fmnt","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/n/a/namm-guide-2018-29.jpg"
"Yamaha TRBX604FM Electric Bass - Dark Red Burst","930042020503","TRBX604FMDRB","$869.00","https://www.bettermusic.com.au/yamaha-trbx604fmdrb","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/n/a/namm-guide-2018-30.jpg"
"Yamaha TRBX604FM Electric Bass - Amber ","930042020504","TRBX604FMMA","$869.00","https://www.bettermusic.com.au/yamaha-trbx604fmamb","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/t/r/trbx600-dealer-sales-manual-25.jpg"
"Yamaha TRBX604FM Electric Bass - Translucent Black","930042020506","TRBX604FMTBL","$869.00","https://www.bettermusic.com.au/yamaha-trbx604fmtbl","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/t/r/trbx600-dealer-sales-manual-27.jpg"
"Ibanez SR1820 NTL Premium Bass Guitar in Case - Natural Low Gloss","930006019732","6042695","$2,211.00","https://www.bettermusic.com.au/ibanez-sr1820ntl-bass","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/s/r/sr1820_ntl_1.jpg"
"Fender Mustang PJ Bass - Sonic Blue PF","930016025897","0144053572","$929.00","https://www.bettermusic.com.au/fender-mustang-pj-sb","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/0/1/0144053572_gtr_frt_001_rr.png"
"Fender Mustang PJ Bass - Olympic White PF","930016025895","0144053505","$929.00","https://www.bettermusic.com.au/fender-mustang-pj-olw","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/0/1/0144053505_gtr_frt_001_rr.png"
"Yamaha BB434TB Electric Bass - Teal Blue ","930042020220","BB434TB","$623.00","https://www.bettermusic.com.au/yamaha-bb434-electric-bass-teal-blue","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/b/b/bb434tb-e1490931030121_2.jpg"
"Yamaha BB434TBS Electric Bass - Tobacco Brown Sunburst ","930042020221","BB434TBS","$624.00","https://www.bettermusic.com.au/yamaha-bb434-electric-bass-tobacco-brown-sunburst","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/b/b/bb434tbs-e1490930646452.jpg"
"Yamaha BB434MBL Electric Bass - Black","930042020218","BB434MBL","$662.00","https://www.bettermusic.com.au/yamaha-bb434mbl-electric-bass-black","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/b/b/bb434mbl-e1490930810702.jpg"
"Yamaha BB434MTBS Electric Bass - Tobacco Brown Sunburst","930042020219","BB434MTBS","$662.00","https://www.bettermusic.com.au/yamaha-bb434-electric-bass-tobacco-brown-sunburst-28773","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/b/b/bb434mtbs-e1490930796775.jpg"
"Yamaha BB734ADCS Electric Bass - Dark Coffee Sunburst ","930042020225","BB734ADCS","$859.00","https://www.bettermusic.com.au/yamaha-bb734adcs-electric-bass-dark-coffee-sunburst","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/1/1/1191f073f24d4fa4a8b6903ccf8a9af1_12073_2447x8180_1411c4cbe72c5918027d7ff1bf0194dc.jpg"
"Reverend Mike Watt ""Wattplower"" Short Scale Bass - Satin Emerald Green","939315000022","WATTSME","$2,069.00","https://www.bettermusic.com.au/reverend-wattplower-emerald","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/5/8/58c6ba99c2dc5b4d6cff14e7_watt_emgrn_main-p-1080x.png"
"Cort GB54JJ Swamp Ash 4-string Bass - Natural","930013013263","C30735","$669.00","https://www.bettermusic.com.au/cort-gb54jj-natural","https://www.bettermusic.com.au/media/catalog/product/cache/1/small_image/253x/9df78eab33525d08d6e5fb8d27136e95/g/b/gb54jj_3.png"
